label_bullying,text_message
1,Bitch you will regret ever existing
1,That bastard deserves to rot in hell
1,The whore cannot even hide her shame
1,Slut go crawl back to your hole
1,I will kill you without hesitation
1,Go die alone nobody will miss you
1,He threatened to rape her in public
1,Shit like you should be burned alive
1,Asshole stop talking before I end you
1,His dick brain cannot think straight
1,Cunt get out before I slap you
1,Faggot stay away from this place forever
1,That moron failed again like always
1,Only a retard would believe your lies
1,Idiot I hope you get exposed soon
1,Dumbass you cannot do anything right
1,Pussy hiding behind a fake account
1,Prick nobody wants you anywhere near us
1,Garbage belongs in the bin not here
1,Worthless fool you have nothing to offer
1,Trash like you will never succeed
1,Scum like you disgust everyone around
1,Loser you will never amount to anything
1,Ugly face that makes children cry
1,Fatso stop eating like a starving pig
1,That hag should retire from public view
1,Witch go cast your evil elsewhere
1,Pig your smell reaches across the street
1,Dog you bark more than you think
1,Maggot crawling in other people’s business again
1,Cock head you talk too much rubbish
1,Jerk nobody wants your advice here
1,Freak you make people uncomfortable always
1,Creep stop stalking women on the internet
1,Evil creature go back to your hole
1,Pathetic fool you will die alone
1,Disgusting face that ruins my appetite
1,Bitchy attitude will get you slapped soon
1,Bastardly behaviour will ruin you completely
1,Scumbag you cannot be trusted ever
1,Stupid fool you failed yet again
1,Filthy animal stay far from my home
1,Tramp begging for attention everywhere you go
1,Hoe go find another street corner now
1,Psycho nobody is safe around you
1,Weakling afraid to face any challenge
1,Useless person wasting space on earth
1,Pervert staring at women like a dog
1,Animal should be kept in a cage
1,Looks like fashion gave up on you years ago
1,Seems intelligence skipped you completely
1,The internet is worse every time you post
1,No one asked for that low quality selfie
1,Looks like failure has a new poster child
1,Even a potato has more personality than you
1,Some faces were not meant for cameras
1,The mute button was invented because of people like you
1,Looks like life has been losing to you badly
1,Some people add value you remove it
1,Even background characters in movies have more relevance
1,Looks like poverty and arrogance had a baby
1,That face could stop a functioning elevator
1,Even a brick wall holds a better conversation
1,Looks like you lost the fight with common sense
1,Some achievements should remain hidden like yours
1,Even silence is more interesting than listening to you
1,Looks like you skipped the queue for brain cells
1,Some outfits should never leave the wardrobe
1,Even a school dropout makes more sense than you
1,Looks like bad luck follows you everywhere
1,Some posts should stay in the drafts forever
1,Even mosquitoes are less annoying than you
1,Looks like humility and you never met
1,Some smiles are proof of inner peace not yours
1,Even traffic is less stressful than being around you
1,Looks like disaster is your daily theme
1,Some videos are worth watching not the ones you post
1,Even shadows have more presence than you
1,Looks like boredom chose you as brand ambassador
1,Some ideas should never be shared
1,Even cartoons have more depth than your thoughts
1,Looks like you specialise in public embarrassment
1,Some reputations can be saved not yours
1,Even expired bread has more use than you
1,Looks like confidence without reason is your style
1,Some talents should be hidden forever
1,Even a broken fan works better than you
1,Looks like you are allergic to improvement
1,Some people just drain energy like you
1,Even rainwater has more purpose than your existence
1,Looks like wisdom has a restraining order against you
1,Some voices soothe the soul not yours
1,Even dust gets noticed more than you
1,Looks like mediocrity fits you perfectly
1,Some people bring peace you bring headache
1,Even a dead phone battery is more exciting
1,Looks like the clown industry is missing one member
1,Wow you must be proud of being the dumbest person online
1,Nice outfit did you steal it from a charity bin
1,Great job posting another picture nobody cares about
1,You must have worked hard to look this cheap
1,Your brain must be on vacation permanently
1,Congratulations on proving stupidity has no limits
1,You call that a joke that is adorable
1,Your sense of style is a crime against fashion
1,You must be the CEO of failure
1,Wow you actually posted that without shame
1,You make clowns look like fashion icons
1,Your confidence is inspiring considering how bad you look
1,Is this your face or a failed science experiment
1,You must be allergic to intelligence
1,Your talent is making bad decisions daily
1,Is being useless your full time career
1,You must have studied how to be irrelevant
1,Wow you managed to ruin another conversation
1,You are living proof that practice does not make perfect
1,You must have a PhD in embarrassing yourself
1,You really thought this post was a good idea
1,Your brain runs on expired batteries
1,Wow you found a way to look older and cheaper
1,You are like a pop up ad nobody wants you
1,Your selfies should be banned for public safety
1,Fuck you bitch you are nothing but trash
1,I will set you on fire and watch you burn
1,You are a stupid bastard who needs to vanish
1,I will drown you and watch you struggle
1,You deserve to be stabbed in the dark
1,I will bash your face until you are unrecognizable
1,You are a filthy dog that should be killed
1,I will poison you without hesitation
1,You deserve to die alone in the street
1,I will crush every bone in your body
1,You are a weak bastard who should be destroyed
1,I will kill you and dance on your grave
1,You deserve to bleed until there is nothing left
1,I will tear you apart piece by piece
1,You are a rotten whore who should vanish
1,I will make sure you never breathe again
1,You deserve to be slaughtered like an animal
1,I will cut you open and watch you fade
1,You are a bastard child of failure
1,I will beat you until your bones break
1,You deserve a violent death with no mercy
1,I will rip your life apart completely
1,I will break every bone in your useless body
1,I hope you get run over and left in the gutter
1,Fuck you and the miserable life you live
1,I will make you beg for death when I am done
1,You are a filthy bastard who deserves pain
1,I hope someone beats you until you cannot stand
1,I will drag your name through the mud until you disappear
1,You are a worthless piece of human garbage
1,I hope you suffer every single day of your pathetic life
1,I will ruin your life in ways you cannot imagine
1,You are so disgusting you make vomit look clean
1,I hope you die alone screaming for help
1,I will humiliate you until you break completely
1,You are the kind of trash that should be burned
1,I hope you rot in pain for the rest of your life
1,I will crush your spirit until nothing is left
1,You are a brainless animal pretending to be human
1,I hope you get slapped into the next century
1,I will expose you until even your family hates you
1,You are the biggest disgrace to ever breathe
1,I hope you choke on your own stupidity
1,I will make sure your life ends in shame
1,You are a useless coward hiding behind a screen
1,I hope you get beaten so bad you cannot speak
1,I will drag you through hell with my words
1,You are pure filth walking around in human skin
1,I hope every dream you have turns into dust
1,I will destroy your confidence beyond repair
1,You are an insult to everything alive
1,I hope you live long enough to regret existing
1,I will make you wish you were never born
1,You are a rotten bastard who deserves nothing good
1,I hope someone crushes your skull for talking
1,I will ruin your face so bad even mirrors reject you
1,You are a disgusting waste of oxygen
1,I hope your life collapses faster than a cheap building
1,I will make you cry blood before I am done
1,You are the dumbest living thing I have met
1,I hope you get beaten in front of everyone
1,I will make your name a joke for eternity
1,You are pathetic and too stupid to realize it
1,I hope you get kicked out of every place you enter
1,I will break you mentally and physically
1,You are the kind of fool people laugh at for fun
1,I hope someone ends your nonsense permanently
1,I will destroy your fake confidence in public
1,You are the reason stupidity still exists
1,I hope you never know peace until you die
1,Fuck you and your useless existence
1,You deserve to be slapped into next week
1,You are such a pathetic bastard
1,I will make sure everyone knows you are a bitch
1,Go kill yourself nobody will miss you
1,You are the dumbest fool I have ever seen
1,I will destroy your stupid little life
1,Your face makes me want to vomit
1,I hope you get beaten till you cannot walk
1,You are a worthless piece of shit
1,You should be ashamed to be alive
1,You act tough but you are a cowardly bitch
1,I will ruin your reputation beyond repair
1,You are a disgrace to your family
1,I hope you fail at everything forever
1,I will embarrass you publicly till you cry
1,You are nothing but a sad little loser
1,I hope you choke on your own lies
1,You deserve every bad thing coming to you
1,I will make your life hell every single day
1,You are the most useless bastard in this group
1,I wish someone would knock sense into your skull
1,Your stupidity is beyond medical help
1,I hope you get exposed for the fake you are
1,You should never show your ugly face again
1,You are an embarrassment to humanity
1,One day you will regret being such a bitch
1,I will laugh when your life falls apart
1,You are just trash pretending to be human
1,I hope you lose everything you value
1,You deserve to be humiliated daily
1,Your brain is pure garbage
1,I will crush your ego into dust
1,You are living proof that stupidity is real
1,I hope karma hits you harder than a truck
1,You should be banned from speaking forever
1,You are a disgusting waste of space
1,I hope you get exactly what you deserve
1,You are the biggest idiot I know
1,I will expose every dirty secret you have
1,Your face is proof that evolution can go wrong
1,I wish you the worst life possible
1,You should be punched for existing
1,You are the reason people lose faith in humanity
1,I will make you regret crossing me
1,Your mouth is full of nothing but lies
1,I hope someone teaches you pain the hard way
1,You are pathetic and everyone knows it
1,I will make sure you never recover from this
1,You try so hard yet you still look cheap
1,Your photos look like they were taken with a torchlight
1,You have the personality of a broken chair
1,Your shoes look like they were rescued from the trash
1,You always talk but never say anything useful
1,Your outfit looks like it was picked in the dark
1,Your handwriting looks like a child scribbled it
1,You think you are smart but you always fail
1,Your pictures are so blurry they hurt my eyes
1,You act rich but your life tells another story
1,Your hairstyle looks like it was done for free by a learner
